DateTime,salinite,conductivite,O2 (mL/L),ph,Fluorimetry (µg/L),turbidite
2021-10-23,36.1794,5.689169,4.0992,7.978,1.4776,29.311
2021-10-24,36.15,5.666631,4.0303,7.965,1.4944,29.3128
2021-10-24,36.1588,5.653268,4.0858,7.967,1.5432,29.3142
2021-10-24,36.1089,5.647426,4.1309,7.964,1.5821,29.3137
2021-10-24,35.8955,5.62133,4.1679,8.016,1.5852,29.3115
2021-10-24,36.0665,5.643965,4.5405,8.028,1.631,29.3128
2021-10-24,36.121,5.650216,4.5762,8.029,0.7139,29.3092
2021-10-24,36.2064,5.659038,4.3308,8.003,0.2958,29.3151
2021-10-24,36.1267,5.644146,4.1017,7.988,0.2127,29.3119
2021-10-25,36.095,5.641811,4.1327,8.004,0.1005,29.3096
2021-10-25,36.1321,5.645212,4.0211,7.971,0.1005,29.3151
2021-10-25,36.0683,5.633881,4.0069,7.969,0.115,26.905
2021-10-25,36.0714,5.65646,4.5877,8.03,0.1028,26.7342
2021-10-25,36.1026,5.695888,5.0117,8.076,0.0517,26.2215
2021-10-25,36.1103,5.679744,4.6823,8.023,0.0555,26.1423
2021-10-25,36.0866,5.640559,4.2255,7.998,0.0685,26.1093
2021-10-25,36.1276,5.635716,3.9293,7.977,0.0456,26.7365
2021-10-26,36.1066,5.627521,3.8954,7.963,0.0501,26.4815
2021-10-26,36.1379,5.629265,3.9373,7.941,0.054,26.3744
2021-10-26,36.1164,5.623605,3.799,7.932,0.0395,26.6024
2021-10-26,36.1066,5.657498,4.6416,8.012,0.0524,26.4724
2021-10-26,36.1128,5.752106,5.3791,8.112,0.0128,25.8773
2021-10-26,36.1419,5.804579,5.272,8.075,0.0555,25.4355
2021-10-26,36.1276,5.764524,4.9806,8.004,0.054,25.2387
2021-10-26,36.1165,5.701931,4.1217,7.951,0.044,25.3545
2021-10-27,36.1069,5.661328,3.8555,7.914,0.0181,25.5898
2021-10-27,36.1092,5.640403,3.7625,7.907,0.0265,25.6955
2021-10-27,36.0945,5.630694,3.5374,7.895,0.0494,25.718
2021-10-27,36.0856,5.642251,4.0557,7.975,0.0402,25.4378
2021-10-27,36.1024,5.736373,5.0647,8.098,0.0509,24.7781
2021-10-27,36.1142,5.799703,5.501,8.076,0.0402,24.0132
2021-10-27,36.1135,5.797523,5.4106,8.011,0.0372,23.1036
2021-10-27,36.1093,5.737958,4.4529,7.946,0.028,22.4856
2021-10-28,36.0997,5.682735,3.8946,7.883,0.044,22.2142
2021-10-28,36.0973,5.660469,3.6822,7.855,0.0402,22.0581
2021-10-28,36.0571,5.611208,3.3426,7.813,0.0318,21.7006
2021-10-28,36.0591,5.620463,3.7122,7.871,0.0219,21.1718
2021-10-28,35.3847,5.534639,4.3125,7.947,0.0128,20.8271
2021-10-28,35.3186,5.512448,4.4639,7.963,0.0311,20.2137
2021-10-28,35.7105,5.541302,4.2152,7.938,0.0173,19.6932
2021-10-28,35.5077,5.470102,4.006,7.918,0.0036,18.7608
2021-10-29,35.5795,5.476093,3.6923,7.883,0.0013,17.8274
2021-10-29,35.6571,5.481196,3.4911,7.858,0.0082,16.8862
2021-10-29,35.7528,5.49058,3.3157,7.842,-0.0101,15.961
2021-10-29,35.8878,5.534496,3.6726,7.902,-0.0178,14.9622
2021-10-29,36.0769,5.672172,5.0051,8.016,-0.0002,13.6818
2021-10-29,36.0486,5.724161,5.3176,8.046,-0.0078,12.5255
2021-10-29,36.1219,5.71847,5.0157,8.0,-0.0132,11.6768
2021-10-29,36.1723,5.652075,4.0725,7.931,-0.0071,11.1499
2021-10-30,36.1335,5.62843,3.9641,7.924,0.0013,10.7475
2021-10-30,36.0939,5.615977,3.797,7.909,-0.0071,10.2819
2021-10-30,36.0203,5.584112,3.7054,7.888,-0.0193,9.761
2021-10-30,36.0523,5.594351,4.2382,7.959,-0.0361,9.1961
2021-10-30,36.1037,5.679991,5.117,8.056,-0.0178,8.5557
2021-10-30,36.1567,5.728462,5.1163,8.06,-0.0399,7.9926
2021-10-30,36.1312,5.695499,4.8124,8.016,-0.0323,7.5339
2021-10-30,36.1796,5.642932,4.0729,7.954,-0.0208,7.2478
2021-10-31,36.1669,5.62383,3.8825,7.94,-0.0223,7.0057
2021-10-31,36.1848,5.602274,3.7514,7.915,-0.0178,6.7374
2021-10-31,36.1947,5.58304,3.6419,7.891,-0.0185,6.4284
2021-10-31,36.1887,5.609039,4.3072,7.951,-0.0323,6.0686
2021-10-31,36.2446,5.724323,5.131,8.047,-0.0376,5.6255
2021-10-31,36.2279,5.730288,5.1545,8.062,-0.0277,5.3307
2021-10-31,36.2219,5.727181,4.9844,8.014,-0.0345,5.0588
2021-10-31,36.1936,5.701124,4.3645,7.981,-0.0292,4.8702
2021-11-01,36.1818,5.663928,3.8955,7.93,-0.0307,4.7324
2021-11-01,36.1931,5.645676,3.8838,7.918,-0.0307,4.5836
2021-11-01,36.1917,5.632238,3.693,7.882,-0.0361,4.4069
2021-11-01,36.1812,5.667587,4.4363,7.945,-0.0338,4.2188
2021-11-01,36.2188,5.701244,4.8515,7.998,-0.0307,4.0329
2021-11-01,36.2,5.696856,4.8901,8.021,-0.0315,3.9029
2021-11-01,36.2073,5.691684,4.6878,7.982,-0.0323,3.7637
2021-11-01,36.2174,5.672795,4.1779,7.941,-0.0307,3.6337
2021-11-02,36.1801,5.668387,3.991,7.925,-0.0468,3.5326
2021-11-02,36.1415,5.673997,3.8446,7.915,-0.0468,3.4378
2021-11-02,36.1445,5.657559,3.7737,7.901,-0.0185,3.3421
2021-11-02,36.1716,5.681091,4.3824,7.957,-0.03,3.2181
2021-11-02,36.1548,5.753295,5.0185,8.006,-0.0307,3.0931
2021-11-02,36.1552,5.761703,4.9292,8.032,-0.0376,3.0112
2021-11-02,36.0903,5.713798,4.4529,7.972,-0.0422,2.9352
2021-11-02,36.1075,5.706545,4.0475,7.93,-0.0284,2.8903
2021-11-03,36.1095,5.697378,3.9881,7.921,-0.0391,2.8216
2021-11-03,36.0946,5.682757,3.9259,7.909,-0.0361,2.7301
2021-11-03,36.0944,5.67215,3.8232,7.894,-0.0368,2.6152
2021-11-03,36.1127,5.699392,4.482,7.959,-0.0468,2.4952
2021-11-03,36.1164,5.745101,4.9372,8.017,-0.0437,2.368
2021-11-03,36.1277,5.740076,4.8177,8.007,-0.0452,2.3025
2021-11-03,36.1293,5.731892,4.6558,7.984,-0.0315,2.2458
2021-11-03,36.1303,5.70913,4.0259,7.938,-0.0414,2.1949
2021-11-04,36.1559,5.679887,3.8949,7.914,-0.0567,2.1478
2021-11-04,36.1613,5.66737,3.7723,7.902,-0.03,2.0901
2021-11-04,36.151,5.652253,3.6029,7.874,-0.0468,2.0329
2021-11-04,36.1802,5.668768,3.7493,7.917,-0.0323,1.9665
2021-11-04,36.1136,5.71562,4.7801,7.983,-0.049,1.8983
2021-11-04,36.1259,5.742502,5.0159,8.053,-0.0414,1.837
2021-11-04,36.0937,5.750745,5.143,8.002,-0.0612,1.772
2021-11-04,36.0869,5.728273,4.7007,7.978,-0.0483,1.7569
2021-11-05,36.1011,5.69919,4.0644,7.925,-0.0384,1.7317
2021-11-05,36.1474,5.667751,3.6125,7.879,-0.0437,1.7061
2021-11-05,36.175,5.652052,3.2557,7.857,-0.0338,1.6781
2021-11-05,36.1935,5.653485,3.3665,7.926,-0.0345,1.6452
2021-11-05,36.1738,5.772315,4.8843,8.021,-0.0475,1.576
2021-11-05,36.2138,5.823395,5.2403,8.007,-0.0422,1.5257
2021-11-05,36.229,5.790135,4.88,7.966,-0.0544,1.4946
2021-11-05,36.2462,5.747727,4.2035,7.928,-0.0353,1.4744
2021-11-06,36.2419,5.710954,3.7608,7.897,-0.0521,1.4566
2021-11-06,36.2359,5.692912,3.8944,7.906,-0.0468,1.4209
2021-11-06,36.2412,5.690211,3.862,7.894,-0.0338,1.3975
2021-11-06,36.2229,5.706308,4.4136,7.96,-0.0681,1.371
2021-11-06,36.162,5.70316,4.428,7.963,-0.0292,1.3316
2021-11-06,36.2242,5.727308,4.5724,7.982,-0.0704,1.3325
2021-11-06,36.2228,5.727729,4.4554,7.954,-0.0567,1.2963
2021-11-06,36.2164,5.710706,4.0679,7.924,-0.046,1.2748
2021-11-07,36.2222,5.69643,4.0163,7.914,-0.0574,1.2538
2021-11-07,36.2254,5.692927,4.0161,7.915,-0.0513,1.2245
2021-11-07,36.2189,5.688624,3.9704,7.919,-0.046,1.2103
2021-11-07,36.2366,5.733005,4.5266,8.0,-0.049,1.1659
2021-11-07,36.23,5.762074,4.7961,8.023,-0.059,1.137
2021-11-07,36.2321,5.796779,4.9202,8.018,-0.0414,1.1238
2021-11-07,36.2245,5.773424,4.5928,7.969,-0.0445,1.1009
2021-11-07,36.2014,5.723272,3.9845,7.921,-0.046,1.0995
2021-11-08,36.2081,5.70827,3.8746,7.898,-0.0567,1.0798
2021-11-08,36.2192,5.692785,3.8454,7.885,-0.059,1.056
2021-11-08,36.2195,5.689934,3.797,7.888,-0.0483,1.0331
2021-11-08,36.2221,5.708465,4.2999,7.975,-0.0567,1.0075
2021-11-08,36.2267,5.801751,5.0672,8.054,-0.0628,0.9668
2021-11-08,36.2201,5.80243,4.7419,8.032,-0.0475,0.9507
2021-11-08,36.2252,5.76704,4.4614,7.948,-0.0345,0.9329
2021-11-08,36.231,5.729012,3.9863,7.92,-0.0452,0.926
2021-11-09,36.2307,5.704188,3.7113,7.889,-0.0597,0.9201
2021-11-09,36.2333,5.686859,3.521,7.865,-0.0544,0.905
2021-11-09,36.2258,5.672557,3.612,7.864,-0.0422,0.8921
2021-11-09,36.2219,5.69259,4.1057,7.986,-0.0567,0.8624
2021-11-09,36.2449,5.781529,5.0024,8.07,-0.0612,0.8564
2021-11-09,36.2378,5.789615,4.9369,8.043,-0.0567,0.8029
2021-11-09,36.2362,5.767815,4.6677,7.981,-0.0475,0.8189
2021-11-09,36.2393,5.687338,3.9535,7.915,-0.046,0.7969
2021-11-10,36.231,5.676719,3.7647,7.894,-0.0551,0.7878
2021-11-10,36.2333,5.662548,3.6763,7.867,-0.049,0.7667
2021-11-10,36.2339,5.650674,3.7336,7.881,-0.046,0.7672
2021-11-10,36.2295,5.672273,4.3336,7.978,-0.0315,0.7553
2021-11-10,36.2346,5.739162,4.9816,8.062,-0.0307,0.7264
2021-11-10,36.226,5.754372,4.92,8.024,-0.0437,0.7186
2021-11-10,36.2312,5.725906,4.5898,7.965,-0.0704,0.6866
2021-11-10,36.2338,5.682439,4.0107,7.926,-0.0361,0.6962
2021-11-11,36.2279,5.65668,3.6982,7.88,-0.0307,0.6893
2021-11-11,36.2427,5.645259,3.4673,7.841,-0.0513,0.6806
2021-11-11,36.2382,5.626251,3.4945,7.826,-0.0437,0.6564
2021-11-11,36.2282,5.655382,4.11,7.981,-0.0696,0.6518
2021-11-11,36.2451,5.735017,4.9662,8.062,-0.0452,0.6317
2021-11-11,36.2592,5.797165,5.249,8.051,-0.0422,0.6307
2021-11-11,36.0689,5.729248,4.9104,7.942,-0.0315,0.6083
2021-11-11,36.2215,5.680494,4.005,7.875,-0.033,0.6083
2021-11-12,36.2294,5.662391,3.6894,7.834,-0.046,0.6001
2021-11-12,36.2219,5.640025,3.3305,7.813,-0.046,0.6051
2021-11-12,36.232,5.619812,3.0894,7.789,-0.0376,0.6111
2021-11-12,36.2383,5.62576,3.2729,7.949,-0.0468,0.6152
2021-11-12,36.2323,5.730048,4.4716,8.035,-0.046,0.5928
2021-11-12,36.2163,5.839065,5.3031,8.012,-0.0345,0.5799
2021-11-12,36.2466,5.833777,5.0316,7.939,-0.0391,0.5781
2021-11-12,36.2378,5.764895,4.054,7.884,-0.046,0.5708
2021-11-13,36.2329,5.726011,3.7744,7.861,-0.0422,0.5474
2021-11-13,36.2249,5.693571,3.5922,7.851,-0.049,0.5566
2021-11-13,36.2323,5.67432,3.3851,7.82,-0.0475,0.5351
2021-11-13,36.2204,5.708892,3.957,7.943,-0.0567,0.5497
2021-11-13,36.2215,5.782342,4.8947,8.028,-0.0445,0.53
2021-11-13,36.22,5.854905,5.3377,7.989,-0.0468,0.5158
2021-11-13,36.2216,5.831235,4.9584,7.939,-0.0719,0.5094
2021-11-13,36.2198,5.760576,3.9674,7.882,-0.0551,0.5136
2021-11-14,36.2135,5.729559,3.7268,7.863,-0.0582,0.5007
2021-11-14,36.2121,5.698204,3.468,7.833,-0.0368,0.5007
2021-11-14,36.215,5.67169,3.1833,7.817,-0.0544,0.5076
2021-11-14,36.2158,5.675441,3.2439,7.882,-0.0696,0.4934
2021-11-14,36.2219,5.76503,4.3814,7.925,-0.0452,0.4875
2021-11-14,36.2136,5.797707,5.0639,7.97,-0.0376,0.4888
2021-11-14,36.2115,5.791967,5.254,7.947,-0.0475,0.4847
2021-11-14,36.2178,5.758786,4.5061,7.911,-0.0406,0.4925
2021-11-15,36.1799,5.735849,4.0269,7.866,-0.0605,0.4939
2021-11-15,36.1679,5.691017,3.4314,7.824,-0.0559,0.5021
2021-11-15,36.1738,5.680127,3.3758,7.798,-0.046,0.493
2021-11-15,36.2078,5.664713,3.6492,7.908,-0.046,0.5076
2021-11-15,36.2073,5.718254,4.3606,7.892,-0.0582,0.4875
2021-11-15,36.2293,5.768289,5.1706,7.928,-0.046,0.4774
2021-11-15,36.2193,5.755071,4.8845,7.923,-0.049,0.4792
2021-11-15,36.2289,5.794675,5.232,7.968,-0.0597,0.4714
2021-11-16,36.2161,5.75462,4.1968,7.892,-0.0506,0.487
2021-11-16,36.2203,5.715533,3.4917,7.839,-0.0452,0.4966
2021-11-16,36.2194,5.703528,3.2844,7.835,-0.0544,0.4939
2021-11-16,36.2311,5.705686,3.252,7.899,-0.049,0.5039
2021-11-16,36.24,5.774471,3.961,7.934,-0.0559,0.4934
2021-11-16,36.2336,5.806295,4.6849,7.97,-0.049,0.4939
2021-11-16,36.2163,5.759786,4.5238,7.909,-0.0666,0.4792
2021-11-16,36.2132,5.744352,4.2486,7.903,-0.0597,0.4888
2021-11-17,36.2304,5.783495,4.0104,7.859,-0.0605,0.4884
2021-11-17,36.2393,5.749696,3.4705,7.805,-0.0529,0.4888
2021-11-17,36.2425,5.707012,3.2657,7.782,-0.0689,0.4939
2021-11-17,36.2535,5.68469,3.4207,7.818,-0.046,0.4962
2021-11-17,36.2684,5.733682,4.4851,7.921,-0.0475,0.4952
2021-11-17,36.2644,5.816633,5.2533,7.986,-0.0338,0.487
2021-11-17,36.2812,5.819157,5.2358,7.957,-0.0605,0.4875
2021-11-17,36.3061,5.760232,4.2312,7.915,-0.0582,0.4948
2021-11-18,36.3024,5.720296,3.8435,7.865,-0.0567,0.4939
2021-11-18,36.3329,5.701105,3.3475,7.826,-0.0475,0.5012
2021-11-18,36.333,5.690019,3.1349,7.82,-0.0559,0.4998
2021-11-18,36.3443,5.677223,3.0956,7.896,-0.0437,0.4975
2021-11-18,36.3395,5.752051,4.1274,7.893,-0.046,0.5003
2021-11-18,36.3476,5.814566,4.8715,7.982,-0.0666,0.4957
2021-11-18,36.3236,5.815064,5.13,7.976,-0.0422,0.4948
2021-11-18,36.3403,5.816741,4.7136,7.938,-0.0445,0.4911
2021-11-19,36.3579,5.780725,3.8963,7.901,-0.0475,0.5007
2021-11-19,36.3363,5.754517,3.4188,7.835,-0.0475,0.4994
2021-11-19,36.326,5.734576,3.0779,7.811,-0.059,0.5017
2021-11-19,36.3393,5.732565,2.8793,7.839,-0.0452,0.5232
2021-11-19,36.3346,5.787153,3.6277,7.871,-0.0666,0.5003
2021-11-19,36.311,5.850218,4.8957,7.953,-0.062,0.4884
2021-11-19,36.3038,5.837993,4.9534,7.929,-0.046,0.4957
2021-11-19,36.3116,5.841163,4.7019,7.913,-0.0727,0.4989
2021-11-20,36.3003,5.778735,3.7798,7.851,-0.0445,0.5003
2021-11-20,36.2877,5.739224,3.5228,7.835,-0.0544,0.4957
2021-11-20,36.2898,5.712694,3.2818,7.819,-0.0513,0.4966
2021-11-20,36.2954,5.702661,3.2725,7.859,-0.0536,0.4939
2021-11-20,36.3056,5.800425,4.5924,7.941,-0.0452,0.5195
2021-11-20,36.2885,5.869453,5.371,8.016,-0.0437,0.4801
2021-11-20,36.2871,5.85677,5.2505,7.962,-0.0437,0.4801
2021-11-20,36.2978,5.811128,4.4108,7.923,-0.0597,0.4801
2021-11-21,36.2853,5.755682,3.8769,7.882,-0.046,0.4975
2021-11-21,36.262,5.708549,3.573,7.848,-0.0612,0.4577
2021-11-21,36.2628,5.680316,3.3449,7.835,-0.0635,0.466
2021-11-21,36.2725,5.681213,3.3655,7.906,-0.0567,0.4673
2021-11-21,36.2785,5.795415,4.5396,7.998,-0.0567,0.4737
2021-11-21,36.2555,5.870036,5.2827,8.026,-0.0551,0.4573
2021-11-21,36.2522,5.875938,5.2728,7.948,-0.059,0.4426
2021-11-21,36.2496,5.840519,4.748,7.926,-0.059,0.4573
2021-11-22,36.2337,5.764873,3.5964,7.845,-0.046,0.4637
2021-11-22,36.2072,5.710121,3.3036,7.822,-0.0605,0.4499
2021-11-22,36.1956,5.6819,3.1501,7.813,-0.046,0.4641
2021-11-22,36.191,5.674416,3.1266,7.869,-0.0712,0.4728
2021-11-22,36.2035,5.722349,3.796,7.926,-0.0445,0.4719
2021-11-22,36.1924,5.820387,5.2526,7.976,-0.0437,0.4623
2021-11-22,36.1249,5.672352,4.3751,7.921,-0.0277,0.4751
2021-11-22,36.1243,5.653327,4.1504,7.913,-0.0551,0.4385
2021-11-23,36.1603,5.728117,4.302,7.927,-0.0544,0.4499
2021-11-23,36.1655,5.694355,3.099,7.807,-0.0498,0.4513
2021-11-23,36.1693,5.692424,3.0925,7.805,-0.059,0.4591
2021-11-23,36.165,5.686872,3.1525,7.881,-0.046,0.4508
2021-11-23,36.1822,5.744427,3.7251,7.964,-0.0475,0.4614
2021-11-23,36.1827,5.876467,5.1133,7.945,-0.046,0.449
2021-11-23,36.1791,5.881112,5.475,7.916,-0.046,0.4486
2021-11-23,36.146,5.843226,4.7493,7.868,-0.0368,0.4692
2021-11-24,36.1366,5.786432,3.5415,7.792,-0.0628,0.4605
2021-11-24,36.1454,5.74901,3.3023,7.773,-0.0521,0.4829
2021-11-24,36.159,5.728905,3.2234,7.762,-0.0437,0.4957
2021-11-24,36.1725,5.726737,3.3007,7.826,-0.033,0.4783
2021-11-24,36.1783,5.77148,4.286,7.935,-0.049,0.4865
2021-11-24,36.1746,5.900057,5.3179,7.989,-0.0605,0.4669
2021-11-24,36.1702,5.860041,5.0254,7.925,-0.0605,0.5291
2021-11-24,36.1625,5.832625,4.1426,7.864,-0.0445,0.5168
2021-11-25,36.165,5.784141,3.5183,7.826,-0.0719,0.492
2021-11-25,36.1689,5.754453,3.3691,7.813,-0.0506,0.4806
2021-11-25,36.1631,5.730256,3.1599,7.797,-0.046,0.4719
2021-11-25,36.1732,5.733612,3.3621,7.863,-0.062,0.4733
2021-11-25,36.1818,5.819381,4.3313,7.955,-0.0445,0.4609
2021-11-25,36.1745,5.919013,5.3116,7.989,-0.0506,0.4362
2021-11-25,36.1652,5.917544,5.2549,7.946,-0.0735,0.4275
2021-11-25,36.1695,5.8654,4.1066,7.883,-0.0605,0.4238
2021-11-26,36.1684,5.82551,3.5034,7.833,-0.0605,0.4083
2021-11-26,36.1651,5.792622,3.4137,7.818,-0.0704,0.4005
2021-11-26,36.16,5.733656,3.0737,7.796,-0.0727,0.4
2021-11-26,36.1565,5.727022,3.2915,7.834,-0.0719,0.4133
2021-11-26,36.1587,5.791136,4.0654,7.859,-0.0452,0.4
2021-11-26,36.162,5.845823,5.0795,7.965,-0.0567,0.3987
2021-11-26,36.1708,5.890497,5.4241,7.935,-0.033,0.3913
2021-11-26,36.1769,5.88115,4.4963,7.897,-0.049,0.3716
2021-11-27,36.18,5.820371,3.4689,7.824,-0.059,0.3771
2021-11-27,36.1809,5.773528,3.187,7.8,-0.0437,0.3826
2021-11-27,36.1834,5.736015,2.9903,7.779,-0.0437,0.3767
2021-11-27,36.1859,5.724832,3.0288,7.825,-0.0414,0.3913
2021-11-27,36.1799,5.805229,4.4442,7.914,-0.0468,0.3684
2021-11-27,36.1847,5.831855,4.792,7.954,-0.0605,0.3716
2021-11-27,36.1839,5.822676,4.6784,7.926,-0.0704,0.3703
2021-11-27,36.1929,5.787277,3.7897,7.868,-0.062,0.3478
2021-11-28,36.2015,5.764255,3.4087,7.858,-0.0735,0.341
2021-11-28,36.2032,5.724652,3.1475,7.816,-0.0437,0.3199
2021-11-28,36.06,5.704311,3.118,7.812,-0.0529,0.3131
2021-11-28,36.0678,5.733144,3.6854,7.88,-0.0605,0.3103
2021-11-28,36.0674,5.77168,4.5948,7.976,-0.0437,0.2915
2021-11-28,36.1357,5.801062,4.8976,8.001,-0.0597,0.2696
2021-11-28,36.1103,5.777495,4.4201,7.948,-0.0559,0.2581
2021-11-28,36.1209,5.73804,3.803,7.891,-0.0582,0.2467
2021-11-29,36.1509,5.728057,3.5937,7.872,-0.0612,0.2444
2021-11-29,36.1632,5.712121,3.3902,7.854,-0.0483,0.2242
2021-11-29,36.1295,5.695237,3.3078,7.843,-0.0437,0.227
2021-11-29,36.14,5.725783,3.9883,7.906,-0.0696,0.2215
2021-11-29,36.1461,5.776803,4.5983,7.988,-0.0605,0.1963
2021-11-29,36.0925,5.768038,4.578,7.957,-0.0597,0.1917
2021-11-29,35.8496,5.698862,4.0801,7.917,-0.0551,0.1821
2021-11-29,35.9402,5.671683,3.7044,7.887,-0.0574,0.1803
2021-11-30,36.0754,5.668205,3.5443,7.861,-0.0429,0.1776
2021-11-30,36.1664,5.696915,3.4855,7.851,-0.059,0.1757
2021-11-30,36.1022,5.677277,3.3685,7.847,-0.0605,0.1808
2021-11-30,36.0648,5.690169,3.9517,7.895,-0.0704,0.1817
2021-11-30,36.1225,5.764133,4.7441,7.982,-0.0506,0.1629
2021-11-30,36.1227,5.757182,4.8018,8.002,-0.0696,0.1597
2021-11-30,36.1275,5.736028,4.3943,7.952,-0.0567,0.1583
2021-11-30,36.1252,5.704552,3.7762,7.899,-0.0361,0.1551
2021-12-01,36.146,5.698142,3.5802,7.879,-0.059,0.1446
2021-12-01,36.1446,5.695021,3.5213,7.87,-0.046,0.1396
2021-12-01,36.1521,5.686491,3.2956,7.852,-0.046,0.1377
2021-12-01,36.1478,5.701085,3.9403,7.903,-0.0704,0.1483
2021-12-01,36.0943,5.736553,4.6506,7.976,-0.0437,0.1469
2021-12-01,36.129,5.775289,4.7706,7.999,-0.0437,0.129
2021-12-01,36.1371,5.759047,4.4375,7.955,-0.0475,0.1281
2021-12-01,36.1499,5.715824,3.762,7.897,-0.046,0.129
2021-12-02,36.1596,5.705624,3.509,7.875,-0.0521,0.1322
2021-12-02,36.1756,5.701962,3.4405,7.863,-0.059,0.1176
2021-12-02,36.1542,5.687381,3.466,7.848,-0.0574,0.124
2021-12-02,36.1513,5.695358,3.9315,7.9,-0.0406,0.124
2021-12-02,36.1611,5.755047,4.5028,7.955,-0.0612,0.1309
2021-12-02,36.1874,5.793505,4.7968,8.012,-0.0414,0.1162
2021-12-02,36.1975,5.780066,4.5701,7.955,-0.0567,0.1281
2021-12-02,36.2149,5.736744,3.9387,7.916,-0.0559,0.1299
2021-12-03,36.2124,5.714693,3.5515,7.876,-0.0712,0.1185
2021-12-03,36.2215,5.702735,3.4075,7.857,-0.0681,0.1171
2021-12-03,36.2416,5.665408,2.9827,7.823,-0.0551,0.1235
2021-12-03,36.2411,5.676383,3.3178,7.86,-0.0468,0.1222
2021-12-03,36.2208,5.810371,4.7101,7.988,-0.0468,0.1258
2021-12-03,36.2286,5.828982,4.7125,7.999,-0.0704,0.1066
2021-12-03,36.2348,5.832877,4.6594,7.96,-0.0605,0.1162
2021-12-03,36.2385,5.775472,3.9558,7.908,-0.0597,0.1112
2021-12-04,36.2396,5.754801,3.5812,7.875,-0.0551,0.1231
2021-12-04,36.2408,5.740852,3.3351,7.852,-0.0475,0.0952
2021-12-04,36.2396,5.731204,3.2523,7.832,-0.0551,0.1299
2021-12-04,36.2375,5.759005,3.849,7.9,-0.0582,0.1217
2021-12-04,36.1737,5.818074,4.5564,7.954,-0.0475,0.1089
2021-12-04,36.2108,5.803418,4.464,7.995,-0.0429,0.1016
2021-12-04,36.2177,5.795602,4.315,7.925,-0.0406,0.1194
2021-12-04,36.2195,5.775984,3.7521,7.881,-0.0582,0.1148
2021-12-05,36.2147,5.759373,3.4734,7.848,-0.0712,0.1016
2021-12-05,36.2253,5.743308,3.4805,7.822,-0.0735,0.0988
2021-12-05,36.2158,5.734589,3.3476,7.825,-0.0475,0.1112
2021-12-05,36.2244,5.759847,4.0254,7.903,-0.0681,0.1162
2021-12-05,36.208,5.841494,4.6803,7.956,-0.075,0.1039
2021-12-05,36.2049,5.847633,4.5951,7.993,-0.0605,0.1153
2021-12-05,36.2098,5.815242,4.2109,7.913,-0.0506,0.1002
2021-12-05,36.2128,5.772828,3.7115,7.867,-0.0574,0.102
2021-12-06,36.2213,5.767672,3.4873,7.832,-0.0468,0.1089
2021-12-06,36.2274,5.753477,3.3876,7.818,-0.0597,0.1162
2021-12-06,36.2309,5.741971,3.4008,7.84,-0.0307,0.1103
2021-12-06,36.2429,5.739591,3.5479,7.855,-0.0437,0.1103
2021-12-06,36.2226,5.799352,4.618,7.92,-0.059,0.1093
2021-12-06,36.2315,5.828392,4.7733,7.935,-0.0605,0.1098
2021-12-06,36.2331,5.833104,4.5909,7.899,-0.059,0.1029
2021-12-06,36.2361,5.795195,3.8937,7.858,-0.059,0.1029
2021-12-07,36.2405,5.781883,3.5316,7.832,-0.0719,0.1089
2021-12-07,36.2378,5.758395,3.1839,7.79,-0.0597,0.1098
2021-12-07,36.2352,5.746367,3.0615,7.788,-0.0712,0.1061
2021-12-07,36.2491,5.737848,3.0802,7.817,-0.046,0.0997
2021-12-07,36.2533,5.794351,3.9875,7.878,-0.059,0.1006
2021-12-07,36.2266,5.821725,4.5988,7.94,-0.046,0.0997
2021-12-07,36.2139,5.838074,4.7745,7.911,-0.049,0.1016
2021-12-07,36.2195,5.804943,4.0046,7.879,-0.0605,0.0997
2021-12-08,36.2204,5.777136,3.4324,7.84,-0.0574,0.1171
2021-12-08,36.2198,5.755214,3.166,7.817,-0.0704,0.1006
2021-12-08,36.2176,5.735137,2.8726,7.789,-0.0681,0.1034
2021-12-08,36.2341,5.730408,2.9584,7.809,-0.059,0.0942
2021-12-08,36.2451,5.778267,3.7013,7.876,-0.0445,0.102
2021-12-08,36.2431,5.893409,4.9335,7.975,-0.0612,0.0929
2021-12-08,36.2496,5.916602,5.0529,7.95,-0.0437,0.1016
2021-12-08,36.2583,5.902347,4.4918,7.926,-0.0719,0.0915
2021-12-09,36.2546,5.831342,3.5193,7.835,-0.046,0.0915
2021-12-09,36.246,5.786427,3.1057,7.824,-0.0597,0.0887
2021-12-09,36.2651,5.724953,2.8766,7.775,-0.0368,0.0956
2021-12-09,36.2779,5.736708,3.3726,7.843,-0.0437,0.0883
2021-12-09,36.2842,5.84061,4.5275,7.91,-0.046,0.0887
2021-12-09,36.273,5.952436,5.308,7.987,-0.0567,0.1016
2021-12-09,36.2726,5.929258,3.923,7.956,-0.0574,0.0915
2021-12-09,36.2761,5.84684,3.1681,7.909,-0.0506,0.0897
2021-12-10,36.2955,5.773802,2.808,7.869,-0.0574,0.0892
2021-12-10,36.3,5.709704,2.5286,7.834,-0.0468,0.0887
2021-12-10,36.297,5.686621,2.3527,7.797,-0.049,0.102
2021-12-10,36.2892,5.710655,2.7459,7.862,-0.0521,0.1066
2021-12-10,36.2903,5.822717,4.4403,7.947,-0.0597,0.0791
2021-12-10,36.2813,5.91416,4.1176,8.018,-0.0323,0.0952
